0,94	3,205723405	14,13728192	47,59335046	67,12594929
0,95	3,19861952	14,1059537	47,48788357	66,97719815
0,96	3,191517732	14,07463472	47,3824478	66,8284909
0,97	3,184418061	14,04332508	47,27704348	66,67982801
0,98	3,177320531	14,01202488	47,17167093	66,53120993
0,99	3,170225163	13,98073421	47,06633049	66,38263713
1,00	3,16313198	13,94945318	46,96102247	66,23411007
1,01	3,156041003	13,91818188	46,85574721	66,0856292
1,02	3,148952254	13,88692041	46,75050504	65,937195
1,03	3,141865756	13,85566886	46,64529628	65,78880793
1,04	3,13478153	13,82442733	46,54012125	65,64046844
1,05	3,127699599	13,79319592	46,4349803	65,492177
1,06	3,120619985	13,76197473	46,32987374	65,34393407
1,07	3,113542709	13,73076385	46,2248019	65,19574012
1,08	3,106467795	13,69956339	46,11976511	65,0475956
1,09	3,099395263	13,66837343	46,0147637	64,89950097
1,10	3,092325136	13,63719408	45,909798	64,75145671
1,11	3,085257437	13,60602543	45,80486833	64,60346327
1,12	3,078192186	13,57486759	45,69997501	64,4555211
1,13	3,071129407	13,54372064	45,59511839	64,30763069
1,14	3,064069121	13,51258469	45,49029878	64,15979248
1,15	3,05701135	13,48145982	45,38551652	64,01200694
1,16	3,049956117	13,45034615	45,28077192	63,86427453
1,17	3,042903442	13,41924377	45,17606532	63,71659571
1,18	3,03585335	13,38815277	45,07139705	63,56897095
1,19	3,028805861	13,35707325	44,96676744	63,4214007
1,20	3,021760998	13,32600531	44,8621768	63,27388544
1,21	3,014718782	13,29494905	44,75762547	63,12642561
1,22	3,007679236	13,26390456	44,65311378	62,97902169
1,23	3,000642382	13,23287194	44,54864205	62,83167413
1,24	2,993608242	13,20185129	44,44421061	62,6843834
1,25	2,986576837	13,17084271	44,3398198	62,53714996
1,26	2,979548191	13,13984628	44,23546992	62,38997427
1,27	2,972522325	13,10886212	44,13116133	62,24285679
1,28	2,965499261	13,07789032	44,02689433	62,09579799
1,29	2,958479021	13,04693097	43,92266926	61,94879832
1,30	2,951461627	13,01598417	43,81848645	61,80185826
1,31	2,944447102	12,98505002	43,71434622	61,65497825
1,32	2,937435467	12,95412862	43,61024891	61,50815877
1,33	2,930426744	12,92322007	43,50619483	61,36140027
1,34	2,923420956	12,89232445	43,40218432	61,21470322
1,35	2,916418125	12,86144187	43,29821771	61,06806808
1,36	2,909418272	12,83057243	43,19429532	60,92149531
1,37	2,90242142	12,79971622	43,09041747	60,77498537
1,38	2,895427591	12,76887334	42,98658451	60,62853873
1,39	2,888436806	12,73804389	42,88279675	60,48215584
1,40	2,881449089	12,70722797	42,77905452	60,33583718
1,41	2,87446446	12,67642566	42,67535815	60,18958319
1,42	2,867482943	12,64563708	42,57170797	60,04339435
1,43	2,860504558	12,61486232	42,4681043	59,89727111
1,44	2,853529329	12,58410146	42,36454748	59,75121394
1,45	2,846557277	12,55335462	42,26103783	59,6052233
1,46	2,839588424	12,52262189	42,15757567	59,45929965
1,47	2,832622792	12,49190337	42,05416134	59,31344345
1,48	2,825660404	12,46119914	41,95079516	59,16765517
1,49	2,818701282	12,43050932	41,84747746	59,02193527
1,50	2,811745447	12,399834	41,74420858	58,8762842
1,51	2,804792921	12,36917327	41,64098882	58,73070244
1,52	2,797843728	12,33852724	41,53781853	58,58519044
1,53	2,790897888	12,30789599	41,43469803	58,43974866
1,54	2,783955423	12,27727964	41,33162765	58,29437757
1,55	2,777016357	12,24667826	41,22860772	58,14907763
1,56	2,770080711	12,21609197	41,12563855	58,0038493
1,57	2,763148506	12,18552086	41,02272049	57,85869305
1,58	2,756219766	12,15496502	40,91985386	57,71360933
1,59	2,749294511	12,12442456	40,81703899	57,5685986
1,60	2,742372765	12,09389957	40,71427619	57,42366134
1,61	2,735454549	12,06339015	40,61156581	57,278798
1,62	2,728539886	12,03289639	40,50890817	57,13400904
1,63	2,721628797	12,0024184	40,40630359	56,98929493
1,64	2,714721304	11,97195627	40,30375241	56,84465612
1,65	2,70781743	11,94151009	40,20125495	56,70009308
1,66	2,700917196	11,91107997	40,09881154	56,55560627
1,67	2,694020625	11,880666	39,99642251	56,41119616
1,68	2,687127739	11,85026829	39,89408818	56,2668632
1,69	2,680238559	11,81988691	39,79180888	56,12260786
1,70	2,673353108	11,78952199	39,68958494	55,9784306
1,71	2,666471408	11,7591736	39,58741669	55,83433188
1,72	2,659593481	11,72884185	39,48530445	55,69031217
1,73	2,652719349	11,69852684	39,38324856	55,54637192
1,74	2,645849035	11,66822866	39,28124933	55,40251159
1,75	2,638982559	11,63794742	39,17930711	55,25873166
1,76	2,632119944	11,6076832	39,0774222	55,11503257
1,77	2,625261213	11,5774361	38,97559495	54,9714148
1,78	2,618406387	11,54720623	38,87382568	54,82787881
1,79	2,611555489	11,51699368	38,77211472	54,68442505
1,80	2,60470854	11,48679855	38,67046239	54,541054
1,81	2,597865562	11,45662093	38,56886903	54,3977661
1,82	2,591026578	11,42646092	38,46733495	54,25456183
1,83	2,58419161	11,39631862	38,36586049	54,11144164
1,84	2,577360679	11,36619413	38,26444598	53,968406
1,85	2,570533808	11,33608754	38,16309174	53,82545537
1,86	2,563711019	11,30599895	38,06179811	53,68259021
1,87	2,556892334	11,27592846	37,9605654	53,53981098
1,88	2,550077775	11,24587616	37,85939394	53,39711815
1,89	2,543267364	11,21584216	37,75828407	53,25451218
1,90	2,536461123	11,18582655	37,65723611	53,11199352
1,91	2,529659075	11,15582943	37,55625039	52,96956265
1,92	2,52286124	11,12585089	37,45532724	52,82722002
1,93	2,516067642	11,09589103	37,35446697	52,6849661
1,94	2,509278302	11,06594996	37,25366993	52,54280134
1,95	2,502493242	11,03602776	37,15293644	52,40072622
1,96	2,495712485	11,00612453	37,05226683	52,25874118
1,97	2,488936053	10,97624037	36,95166141	52,1168467
1,98	2,482163967	10,94637539	36,85112053	51,97504324
1,99	2,47539625	10,91652967	36,75064451	51,83333125
2,00	2,468632924	10,88670331	36,65023368	51,6917112
2,01	2,46187401	10,85689641	36,54988836	51,55018355
2,02	2,455119531	10,82710907	36,44960888	51,40874877
2,03	2,44836951	10,79734139	36,34939557	51,26740731
2,04	2,441623967	10,76759346	36,24924875	51,12615964
2,05	2,434882925	10,73786538	36,14916877	50,98500622
2,06	2,428146406	10,70815724	36,04915593	50,84394751
2,07	2,421414433	10,67846915	35,94921057	50,70298397
2,08	2,414687027	10,6488012	35,84933302	50,56211607
2,09	2,40796421	10,61915349	35,74952361	50,42134427
2,10	2,401246005	10,58952612	35,64978265	50,28066903
2,11	2,394532433	10,55991918	35,55011049	50,14009081
2,12	2,387823516	10,53033277	35,45050744	49,99961007
2,13	2,381119277	10,50076699	35,35097384	49,85922728
2,14	2,374419738	10,47122193	35,25151002	49,71894289
2,15	2,36772492	10,4416977	35,15211629	49,57875738
2,16	2,361034846	10,41219439	35,05279299	49,43867119
2,17	2,354349538	10,38271209	34,95354044	49,2986848
2,18	2,347669018	10,35325091	34,85435898	49,15879867
2,19	2,340993308	10,32381094	34,75524893	49,01901325
2,20	2,33432243	10,29439228	34,65621061	48,87932902
2,21	2,327656406	10,26499503	34,55724437	48,73974642
2,22	2,320995258	10,23561928	34,45835051	48,60026593
2,23	2,314339008	10,20626514	34,35952938	48,460888
2,24	2,307687679	10,17693269	34,26078129	48,32161311
2,25	2,301041292	10,14762203	34,16210658	48,1824417
2,26	2,294399869	10,11833327	34,06350557	48,04337424
2,27	2,287763433	10,0890665	33,9649786	47,9044112
2,28	2,281132005	10,05982182	33,86652598	47,76555303
2,29	2,274505608	10,03059932	33,76814805	47,6268002
2,30	2,267884264	10,00139911	33,66984513	47,48815317
2,31	2,261267994	9,972221273	33,57161755	47,3496124
2,32	2,254656821	9,943065915	33,47346565	47,21117836
2,33	2,248050767	9,91393313	33,37538973	47,0728515
2,34	2,241449854	9,884823018	33,27739015	46,93463229
2,35	2,234854104	9,855735674	33,17946721	46,79652119
2,36	2,228263539	9,826671196	33,08162126	46,65851866
2,37	2,221678181	9,797629682	32,98385261	46,52062517
2,38	2,215098052	9,768611228	32,88616159	46,38284117
2,39	2,208523175	9,739615933	32,78854854	46,24516712
2,40	2,20195357	9,710643893	32,69101377	46,1076035
2,41	2,195389262	9,681695205	32,59355762	45,97015076
2,42	2,18883027	9,652769967	32,49618042	45,83280937
2,43	2,182276618	9,623868277	32,39888249	45,69557978
2,44	2,175728328	9,594990231	32,30166416	45,55846245
2,45	2,169185421	9,566135927	32,20452575	45,42145786
2,46	2,16264792	9,537305462	32,1074676	45,28456646
2,47	2,156115847	9,508498934	32,01049004	45,14778872
2,48	2,149589223	9,479716439	31,91359338	45,01112508
2,49	2,143068071	9,450958075	31,81677796	44,87457603
2,50	2,136552414	9,42222394	31,72004411	44,73814202
2,51	2,130042272	9,393514131	31,62339215	44,60182351
2,52	2,123537668	9,364828744	31,5268224	44,46562096
2,53	2,117038625	9,336167878	31,43033521	44,32953484
2,54	2,110545164	9,307531629	31,33393089	44,19356561
2,55	2,104057307	9,278920095	31,23760978	44,05771372
2,56	2,097575076	9,250333373	31,14137219	43,92197965
2,57	2,091098494	9,221771561	31,04521847	43,78636385
2,58	2,084627582	9,193234755	30,94914892	43,65086679
2,59	2,078162362	9,164723054	30,8531639	43,51548893
2,60	2,071702858	9,136236554	30,75726371	43,38023072
2,61	2,065249089	9,107775353	30,66144869	43,24509264
2,62	2,05880108	9,079339547	30,56571917	43,11007515
2,63	2,052358851	9,050929235	30,47007547	42,97517869
2,64	2,045922426	9,022544514	30,37451792	42,84040375
2,65	2,039491825	8,99418548	30,27904685	42,70575078
2,66	2,033067071	8,965852232	30,18366259	42,57122024
2,67	2,026648186	8,937544866	30,08836546	42,43681259
2,68	2,020235192	8,90926348	29,99315579	42,3025283
2,69	2,013828112	8,881008171	29,89803391	42,16836782
2,70	2,007426966	8,852779036	29,80300015	42,03433163
2,71	2,001031778	8,824576174	29,70805483	41,90042018
2,72	1,994642569	8,79639968	29,61319829	41,76663393
2,73	1,988259362	8,768249652	29,51843084	41,63297335
2,74	1,981882178	8,740126188	29,42375282	41,4994389
2,75	1,97551104	8,712029385	29,32916455	41,36603103
2,76	1,969145969	8,683959341	29,23466637	41,23275022
2,77	1,962786988	8,655916152	29,14025859	41,09959693
2,78	1,956434119	8,627899915	29,04594155	40,96657161
2,79	1,950087383	8,599910729	28,95171558	40,83367472
2,80	1,943746803	8,57194869	28,857581	40,70090674
2,81	1,937412402	8,544013896	28,76353814	40,56826812
2,82	1,9310842	8,516106444	28,66958732	40,43575932
2,83	1,92476222	8,488226432	28,57572888	40,30338081
2,84	1,918446485	8,460373956	28,48196315	40,17113305
2,85	1,912137015	8,432549113	28,38829044	40,0390165
2,86	1,905833834	8,404752003	28,29471109	39,90703162
2,87	1,899536963	8,37698272	28,20122543	39,77517888
2,88	1,893246425	8,349241364	28,10783378	39,64345873
2,89	1,886962241	8,321528031	28,01453647	39,51187164
2,90	1,880684433	8,293842818	27,92133382	39,38041807
2,91	1,874413024	8,266185823	27,82822618	39,24909848
2,92	1,868148036	8,238557143	27,73521385	39,11791333
2,93	1,86188949	8,210956876	27,64229718	38,98686309
2,94	1,85563741	8,183385118	27,54947649	38,85594822
2,95	1,849391816	8,155841967	27,4567521	38,72516919
2,96	1,84315273	8,12832752	27,36412434	38,59452644
2,97	1,836920176	8,100841875	27,27159354	38,46402045
2,98	1,830694175	8,073385129	27,17916004	38,33365167
2,99	1,824474749	8,045957379	27,08682415	38,20342057
3,00	1,81826192	8,018558722	26,9945862	38,07332761
3,01	1,81205571	7,991189257	26,90244652	37,94337326
3,02	1,805856142	7,963849079	26,81040545	37,81355796
3,03	1,799663237	7,936538287	26,7184633	37,6838822
3,04	1,793477017	7,909256977	26,6266204	37,55434642
3,05	1,787297505	7,882005248	26,53487708	37,4249511
3,06	1,781124722	7,854783196	26,44323368	37,29569668
3,07	1,774958691	7,827590918	26,35169051	37,16658364
3,08	1,768799433	7,800428513	26,2602479	37,03761244
3,09	1,762646972	7,773296076	26,16890619	36,90878353
3,10	1,756501328	7,746193706	26,0776657	36,78009739
3,11	1,750362523	7,7191215	25,98652675	36,65155447
3,12	1,744230581	7,692079555	25,89548968	36,52315523
3,13	1,738105523	7,665067968	25,8045548	36,39490014
3,14	1,731987371	7,638086838	25,71372246	36,26678965
3,15	1,725876147	7,61113626	25,62299298	36,13882424
3,16	1,719771873	7,584216332	25,53236668	36,01100436
3,17	1,713674571	7,557327153	25,44184389	35,88333047
3,18	1,707584264	7,530468818	25,35142495	35,75580304
3,19	1,701500973	7,503641425	25,26111017	35,62842253
3,20	1,69542472	7,476845072	25,17089988	35,5011894
3,21	1,689355528	7,450079856	25,08079442	35,37410411
3,22	1,683293418	7,423345873	24,99079411	35,24716713
3,23	1,677238413	7,396643223	24,90089927	35,12037891
3,24	1,671190535	7,369972001	24,81111025	34,99373992
3,25	1,665149805	7,343332305	24,72142735	34,86725062
3,26	1,659116247	7,316724232	24,63185091	34,74091148
3,27	1,653089881	7,290147881	24,54238127	34,61472294
3,28	1,64707073	7,263603347	24,45301873	34,48868549
3,29	1,641058816	7,237090728	24,36376365	34,36279957
3,30	1,635054161	7,210610122	24,27461633	34,23706566
3,31	1,629056787	7,184161626	24,18557711	34,1114842
3,32	1,623066717	7,157745337	24,09664632	33,98605567
3,33	1,617083972	7,131361352	24,00782428	33,86078053
3,34	1,611108574	7,10500977	23,91911132	33,73565924
3,35	1,605140545	7,078690686	23,83050777	33,61069225
3,36	1,599179908	7,052404199	23,74201395	33,48588004
3,37	1,593226684	7,026150405	23,6536302	33,36122307
3,38	1,587280896	6,999929402	23,56535684	33,23672179
3,39	1,581342566	6,973741288	23,4771942	33,11237667
3,40	1,575411715	6,947586159	23,38914261	32,98818817
3,41	1,569488366	6,921464114	23,30120239	32,86415675
3,42	1,563572541	6,895375248	23,21337387	32,74028288
3,43	1,557664262	6,86931966	23,12565738	32,61656701
3,44	1,551763551	6,843297447	23,03805325	32,49300961
3,45	1,54587043	6,817308705	22,9505618	32,36961114
3,46	1,53998492	6,791353534	22,86318336	32,24637207
3,47	1,534107045	6,765432029	22,77591827	32,12329285
3,48	1,528236827	6,739544287	22,68876684	32,00037394
3,49	1,522374286	6,713690408	22,6017294	31,87761582
3,50	1,516519446	6,687870487	22,51480629	31,75501894
3,51	1,510672328	6,662084621	22,42799783	31,63258375
3,52	1,504832955	6,63633291	22,34130434	31,51031074
3,53	1,499001348	6,610615448	22,25472616	31,38820035
3,54	1,49317753	6,584932334	22,16826361	31,26625305
3,55	1,487361523	6,559283666	22,08191702	31,14446929
3,56	1,481553348	6,53366954	21,99568672	31,02284956
3,57	1,475753028	6,508090054	21,90957303	30,90139429
3,58	1,469960585	6,482545305	21,82357629	30,78010397
3,59	1,464176041	6,45703539	21,73769682	30,65897904
3,60	1,458399418	6,431560406	21,65193494	30,53801997
3,61	1,452630738	6,406120452	21,56629099	30,41722723
3,62	1,446870023	6,380715624	21,4807653	30,29660127
3,63	1,441117295	6,35534602	21,39535818	30,17614255
3,64	1,435372576	6,330011736	21,31006997	30,05585155
3,65	1,429635889	6,304712871	21,224901	29,93572872
3,66	1,423907255	6,279449521	21,13985159	29,81577452
3,67	1,418186697	6,254221783	21,05492207	29,69598941
3,68	1,412474236	6,229029756	20,97011277	29,57637386
3,69	1,406769895	6,203873536	20,88542402	29,45692833
3,70	1,401073695	6,178753221	20,80085614	29,33765328
3,71	1,395385659	6,153668908	20,71640946	29,21854918
3,72	1,389705808	6,128620694	20,63208431	29,09961647
3,73	1,384034166	6,103608677	20,54788102	28,98085564
3,74	1,378370753	6,078632954	20,46379991	28,86226713
3,75	1,372715592	6,053693621	20,37984131	28,74385142
3,76	1,367068706	6,028790778	20,29600555	28,62560896
3,77	1,361430115	6,00392452	20,21229296	28,50754021
3,78	1,355799843	5,979094945	20,12870386	28,38964564
3,79	1,35017791	5,954302151	20,04523858	28,27192571
3,80	1,34456434	5,929546234	19,96189745	28,15438088
3,81	1,338959155	5,904827292	19,8786808	28,03701161
3,82	1,333362376	5,880145423	19,79558896	27,91981837
3,83	1,327774025	5,855500723	19,71262224	27,80280161
3,84	1,322194124	5,83089329	19,62978099	27,6859618
3,85	1,316622697	5,806323221	19,54706552	27,56929941
3,86	1,311059764	5,781790614	19,46447616	27,45281488
3,87	1,305505347	5,757295566	19,38201325	27,3365087
3,88	1,29995947	5,732838174	19,29967711	27,2203813
3,89	1,294422153	5,708418535	19,21746807	27,10443317
3,90	1,288893419	5,684036747	19,13538645	26,98866476
3,91	1,28337329	5,659692907	19,05343258	26,87307653
3,92	1,277861789	5,635387112	18,9716068	26,75766895
3,93	1,272358936	5,61111946	18,88990942	26,64244247
3,94	1,266864754	5,586890048	18,80834078	26,52739757
3,95	1,261379266	5,562698973	18,7269012	26,41253469
3,96	1,255902493	5,538546333	18,64559101	26,29785431
3,97	1,250434457	5,514432224	18,56441054	26,18335688
3,98	1,244975181	5,490356745	18,48336011	26,06904287
3,99	1,239524686	5,466319992	18,40244006	25,95491273
4,00	1,234082995	5,442322063	18,3216507	25,84096694
4,01	1,228650129	5,418363055	18,24099238	25,72720595
4,02	1,223226111	5,394443065	18,16046541	25,61363023
4,03	1,217810963	5,370562191	18,08007013	25,50024024
4,04	1,212404707	5,34672053	17,99980685	25,38703643
4,05	1,207007364	5,322918179	17,91967592	25,27401927
4,06	1,201618958	5,299155236	17,83967765	25,16118923
4,07	1,196239509	5,275431798	17,75981237	25,04854676
4,08	1,190869041	5,251747962	17,68008042	24,93609233
4,09	1,185507574	5,228103825	17,60048211	24,8238264
4,10	1,180155132	5,204499485	17,52101778	24,71174943
4,11	1,174811736	5,180935039	17,44168776	24,59986188
4,12	1,169477408	5,157410585	17,36249236	24,48816422
4,13	1,164152171	5,133926219	17,28343193	24,37665691
4,14	1,158836046	5,110482039	17,20450678	24,2653404
4,15	1,153529056	5,087078143	17,12571725	24,15421517
4,16	1,148231222	5,063714627	17,04706366	24,04328167
4,17	1,142942567	5,040391589	16,96854634	23,93254036
4,18	1,137663112	5,017109126	16,89016561	23,82199171
4,19	1,132392881	4,993867336	16,81192181	23,71163618
4,20	1,127131894	4,970666315	16,73381526	23,60147423
4,21	1,121880174	4,947506162	16,65584629	23,49150633
4,22	1,116637743	4,924386973	16,57801523	23,38173293
4,23	1,111404623	4,901308845	16,5003224	23,27215449
4,24	1,106180836	4,878271877	16,42276814	23,16277149
4,25	1,100966404	4,855276165	16,34535276	23,05358438
4,26	1,09576135	4,832321807	16,26807661	22,94459362
4,27	1,090565694	4,8094089	16,19093999	22,83579967
4,28	1,08537946	4,786537541	16,11394326	22,72720301
4,29	1,08020267	4,763707827	16,03708672	22,61880408
4,30	1,075035345	4,740919856	15,9603707	22,51060335
4,31	1,069877507	4,718173726	15,88379555	22,40260129
4,32	1,064729179	4,695469532	15,80736158	22,29479835
4,33	1,059590383	4,672807374	15,73106911	22,187195
4,34	1,05446114	4,650187348	15,65491849	22,0797917
4,35	1,049341474	4,627609551	15,57891003	21,97258891
4,36	1,044231405	4,60507408	15,50304407	21,8655871
4,37	1,039130956	4,582581034	15,42732092	21,75878671
4,38	1,034040149	4,560130508	15,35174092	21,65218823
4,39	1,028959006	4,537722602	15,2763044	21,54579211
4,40	1,023887549	4,515357411	15,20101169	21,4395988
4,41	1,0188258	4,493035033	15,1258631	21,33360878
4,42	1,013773782	4,470755566	15,05085897	21,22782251
4,43	1,008731516	4,448519107	14,97599963	21,12224044
4,44	1,003699024	4,426325753	14,90128541	21,01686305
4,45	0,998676328	4,404175601	14,82671662	20,91169078
4,46	0,993663451	4,382068748	14,75229361	20,80672411
4,47	0,988660415	4,360005293	14,67801668	20,70196349
4,48	0,983667241	4,337985332	14,60388619	20,59740939
4,49	0,978683952	4,316008963	14,52990244	20,49306227
4,50	0,97371057	4,294076282	14,45606578	20,38892259
4,51	0,968747117	4,272187388	14,38237652	20,28499081
4,52	0,963793614	4,250342377	14,308835	20,1812674
4,53	0,958850084	4,228541347	14,23544154	20,07775282
4,54	0,95391655	4,206784395	14,16219646	19,97444753
4,55	0,948993032	4,185071618	14,08910011	19,87135199
4,56	0,944079554	4,163403114	14,0161528	19,76846666
4,57	0,939176137	4,141778981	13,94335486	19,66579201
4,58	0,934282803	4,120199314	13,87070662	19,56332849
4,59	0,929399574	4,098664212	13,79820841	19,46107657
4,60	0,924526473	4,077173772	13,72586055	19,35903672
4,61	0,919663521	4,055728091	13,65366338	19,25720939
4,62	0,91481074	4,034327267	13,58161721	19,15559504
4,63	0,909968154	4,012971396	13,50972239	19,05419415
4,64	0,905135783	3,991660577	13,43797923	18,95300716
4,65	0,900313649	3,970394906	13,36638806	18,85203454
4,66	0,895501776	3,949174481	13,29494921	18,75127676
4,67	0,890700184	3,927999399	13,22366301	18,65073427
4,68	0,885908896	3,906869757	13,15252979	18,55040754
4,69	0,881127934	3,885785653	13,08154986	18,45029703
4,70	0,87635732	3,864747184	13,01072357	18,3504032
4,71	0,871597077	3,843754447	12,94005124	18,25072652
4,72	0,866847225	3,822807539	12,86953319	18,15126744
4,73	0,862107787	3,801906559	12,79916976	18,05202643
4,74	0,857378786	3,781051602	12,72896127	17,95300394
4,75	0,852660244	3,760242767	12,65890804	17,85420045
4,76	0,847952181	3,739480151	12,58901042	17,75561642
4,77	0,843254621	3,718763851	12,51926871	17,65725229
4,78	0,838567586	3,698093964	12,44968326	17,55910855
4,79	0,833891097	3,677470588	12,38025438	17,46118565
4,80	0,829225177	3,656893819	12,31098242	17,36348404
4,81	0,824569848	3,636363756	12,24186768	17,2660042
4,82	0,819925131	3,615880496	12,17291051	17,16874659
4,83	0,81529105	3,595444136	12,10411123	17,07171167
4,84	0,810667625	3,575054772	12,03547016	16,97489989
4,85	0,806054879	3,554712503	11,96698764	16,87831173
4,86	0,801452834	3,534417426	11,89866398	16,78194763
4,87	0,796861513	3,514169638	11,83049953	16,68580808
4,88	0,792280936	3,493969237	11,76249461	16,58989352
4,89	0,787711127	3,473816319	11,69464954	16,49420443
4,90	0,783152107	3,453710982	11,62696465	16,39874125
4,91	0,778603899	3,433653323	11,55944027	16,30350446
4,92	0,774066524	3,41364344	11,49207673	16,20849451
4,93	0,769540004	3,39368143	11,42487435	16,11371187
4,94	0,765024362	3,37376739	11,35783347	16,01915701
4,95	0,76051962	3,353901418	11,29095441	15,92483037
4,96	0,756025799	3,33408361	11,22423749	15,83073243
4,97	0,751542922	3,314314065	11,15768305	15,73686364
4,98	0,747071011	3,294592879	11,09129141	15,64322447
4,99	0,742610088	3,274920149	11,0250629	15,54981538
5,00	0,738160175	3,255295974	10,95899785	15,45663683
